"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.029169390E2,-3.153750038E1,-1.175625038E1,2.422500038E1
1.029269390E2,-3.155625153E1,-1.162500000E1,2.407500076E1
1.029369390E2,-3.181875038E1,-1.119375038E1,2.407500076E1
1.029469390E2,-3.181875038E1,-1.085625076E1,2.415000153E1
1.029569390E2,-3.195000076E1,-1.065000057E1,2.398125076E1
1.029669390E2,-3.236250305E1,-1.089375019E1,2.385000038E1
1.029769390E2,-3.285000229E1,-1.108125019E1,2.356875038E1
1.029869390E2,-3.320625305E1,-1.123125076E1,2.356875038E1
1.029969390E2,-3.328125000E1,-1.111875057E1,2.368125153E1
1.030069390E2,-3.326250076E1,-1.130625057E1,2.362500000E1
1.030169390E2,-3.320625305E1,-1.164375019E1,2.326875114E1
1.030269390E2,-3.316875076E1,-1.196250057E1,2.280000114E1
1.030369390E2,-3.322500229E1,-1.222500038E1,2.257500076E1
1.030469390E2,-3.315000153E1,-1.215000057E1,2.223750114E1
1.030569390E2,-3.303750229E1,-1.237500095E1,2.220000076E1
1.030669390E2,-3.315000153E1,-1.241250038E1,2.182500076E1
1.030769390E2,-3.301875305E1,-1.254375076E1,2.169375038E1
1.030869390E2,-3.305625153E1,-1.267500019E1,2.152500153E1
1.030969390E2,-3.301875305E1,-1.260000038E1,2.146875000E1
1.031069390E2,-3.322500229E1,-1.265625095E1,2.133750153E1
1.031169390E2,-3.320625305E1,-1.263750076E1,2.122500038E1
1.031269390E2,-3.341250229E1,-1.278750038E1,2.128125000E1
1.031369390E2,-3.339375305E1,-1.297500038E1,2.122500038E1
1.031469390E2,-3.335625076E1,-1.303125095E1,2.118750000E1
1.031569390E2,-3.354375076E1,-1.312500095E1,2.113125038E1
1.031669390E2,-3.365625000E1,-1.308750057E1,2.107500076E1
1.031769390E2,-3.373125076E1,-1.329375076E1,2.109375000E1
1.031869390E2,-3.373125076E1,-1.350000095E1,2.103750038E1
1.031969390E2,-3.361875153E1,-1.374375057E1,2.094375038E1
1.032069390E2,-3.350625229E1,-1.368750095E1,2.096250153E1
1.032169390E2,-3.361875153E1,-1.378125095E1,2.075625038E1
1.032269390E2,-3.352500153E1,-1.396875095E1,2.058750153E1
1.032369390E2,-3.361875153E1,-1.432500076E1,2.028750038E1
1.032469390E2,-3.365625000E1,-1.475625038E1,2.004375076E1
1.032569390E2,-3.360000229E1,-1.503750038E1,1.981875038E1
1.032669390E2,-3.356250000E1,-1.526250076E1,1.968750000E1
1.032769390E2,-3.373125076E1,-1.543125057E1,1.936875153E1
1.032869390E2,-3.393750000E1,-1.593750095E1,1.897500038E1
1.032969390E2,-3.371250153E1,-1.601250076E1,1.891875076E1
1.033069390E2,-3.354375076E1,-1.610625076E1,1.861875153E1
1.033169390E2,-3.354375076E1,-1.621875000E1,1.833750153E1
1.033269390E2,-3.356250000E1,-1.614375114E1,1.801875114E1
1.033369390E2,-3.391875076E1,-1.629375076E1,1.766250038E1
1.033469390E2,-3.393750000E1,-1.623750114E1,1.711875153E1
1.033569390E2,-3.410625076E1,-1.636875153E1,1.689375114E1
1.033669390E2,-3.414375305E1,-1.642500114E1,1.661250114E1
1.033769390E2,-3.455625153E1,-1.670625114E1,1.605000114E1
1.033869390E2,-3.485625076E1,-1.704375076E1,1.580625057E1
1.033969390E2,-3.506250000E1,-1.715625000E1,1.556250095E1
1.034069390E2,-3.511875153E1,-1.717500114E1,1.518750095E1
1.034169390E2,-3.502500153E1,-1.738125038E1,1.477500057E1
1.034269390E2,-3.538125229E1,-1.771875000E1,1.462500095E1
1.034369390E2,-3.534375000E1,-1.796250153E1,1.443750095E1
1.034469390E2,-3.519375229E1,-1.816875076E1,1.419375038E1
1.034569390E2,-3.496875000E1,-1.830000114E1,1.426875019E1
1.034669390E2,-3.506250000E1,-1.837500000E1,1.413750076E1
1.034769390E2,-3.493125153E1,-1.848750114E1,1.387500095E1
1.034869390E2,-3.495000076E1,-1.891875076E1,1.359375095E1
1.034969390E2,-3.510000229E1,-1.923750114E1,1.357500076E1
1.035069390E2,-3.489375305E1,-1.951875114E1,1.346250057E1
1.035169390E2,-3.495000076E1,-1.953750038E1,1.325625038E1
1.035269390E2,-3.511875153E1,-1.968750000E1,1.282500076E1
1.035369390E2,-3.538125229E1,-1.976250076E1,1.230000019E1
1.035469390E2,-3.540000153E1,-2.006250000E1,1.198125076E1
1.035569390E2,-3.551250076E1,-2.045625114E1,1.158750057E1
1.035669390E2,-3.562500000E1,-2.041875076E1,1.128750038E1
1.035769390E2,-3.562500000E1,-2.040000153E1,1.083750057E1
1.035869390E2,-3.594375229E1,-2.049375153E1,1.048125076E1
1.035969390E2,-3.613125229E1,-2.079375076E1,1.023750019E1
1.036069390E2,-3.622500229E1,-2.055000114E1,9.975000381E0
1.036169390E2,-3.615000153E1,-2.058750153E1,1.016250038E1
1.036269390E2,-3.615000153E1,-2.025000000E1,1.006875038E1
1.036369390E2,-3.631875229E1,-1.987500000E1,1.012500000E1
1.036469390E2,-3.613125229E1,-1.978125000E1,1.042500019E1
1.036569390E2,-3.618750000E1,-1.955625153E1,1.070625019E1
1.036669390E2,-3.596250153E1,-1.938750076E1,1.106250000E1
1.036769390E2,-3.586875153E1,-1.897500038E1,1.134375000E1
1.036869390E2,-3.571875000E1,-1.895625114E1,1.192500019E1
1.036969390E2,-3.571875000E1,-1.886250114E1,1.186875057E1
1.037069390E2,-3.577500153E1,-1.893750000E1,1.220625019E1
1.037169390E2,-3.549375153E1,-1.886250114E1,1.273125076E1
1.037269390E2,-3.577500153E1,-1.873125076E1,1.299375057E1
1.037369390E2,-3.538125229E1,-1.871250153E1,1.346250057E1
1.037469390E2,-3.528750229E1,-1.831875038E1,1.365000057E1
1.037569390E2,-3.513750076E1,-1.824375153E1,1.413750076E1
1.037669390E2,-3.504375076E1,-1.811250114E1,1.440000057E1
1.037769390E2,-3.495000076E1,-1.796250153E1,1.500000095E1
1.037869390E2,-3.463125229E1,-1.786875153E1,1.513125038E1
1.037969390E2,-3.463125229E1,-1.760625076E1,1.567500019E1
1.038069390E2,-3.410625076E1,-1.756875038E1,1.612500000E1
1.038169390E2,-3.423750305E1,-1.740000153E1,1.635000038E1
1.038269390E2,-3.399375153E1,-1.732500076E1,1.708125114E1
1.038369390E2,-3.376875305E1,-1.713750076E1,1.721250153E1
1.038469390E2,-3.378750229E1,-1.683750153E1,1.730625153E1
1.038569390E2,-3.375000000E1,-1.648125076E1,1.751250076E1
1.038669390E2,-3.363750076E1,-1.590000057E1,1.815000153E1
1.038769390E2,-3.350625229E1,-1.569375038E1,1.809375000E1
1.038869390E2,-3.352500153E1,-1.546875095E1,1.846875000E1
1.038969390E2,-3.339375305E1,-1.492500019E1,1.880625153E1
1.039069390E2,-3.352500153E1,-1.485000038E1,1.888125038E1
1.039169390E2,-3.354375076E1,-1.441875076E1,1.938750076E1
1.039269390E2,-3.350625229E1,-1.411875057E1,1.989375114E1
1.039369390E2,-3.354375076E1,-1.389375019E1,2.030625153E1
1.039469390E2,-3.365625000E1,-1.351875019E1,2.056875038E1
1.039569390E2,-3.348750305E1,-1.321875095E1,2.105625153E1
1.039669390E2,-3.360000229E1,-1.267500019E1,2.131875038E1
1.039769390E2,-3.341250229E1,-1.254375076E1,2.146875000E1
1.039869390E2,-3.322500229E1,-1.224375057E1,2.167500114E1
1.039969390E2,-3.311250305E1,-1.230000019E1,2.191875076E1
1.040069390E2,-3.298125076E1,-1.222500038E1,2.216250038E1
1.040169390E2,-3.273750305E1,-1.209375095E1,2.223750114E1
1.040269390E2,-3.256875229E1,-1.207500076E1,2.248125076E1
1.040369390E2,-3.273750305E1,-1.245000076E1,2.248125076E1
1.040469390E2,-3.264375305E1,-1.239375019E1,2.261250114E1
1.040569390E2,-3.264375305E1,-1.245000076E1,2.265000153E1
1.040669390E2,-3.279375076E1,-1.239375019E1,2.296875000E1
1.040769390E2,-3.279375076E1,-1.203750038E1,2.298750114E1
1.040869390E2,-3.262500000E1,-1.186875057E1,2.323125076E1
1.040969390E2,-3.271875000E1,-1.171875000E1,2.353125000E1
1.041069390E2,-3.268125153E1,-1.153125000E1,2.351250076E1
1.041169390E2,-3.243750000E1,-1.104375076E1,2.377500153E1
1.041269390E2,-3.255000305E1,-1.104375076E1,2.390625000E1
1.041369390E2,-3.256875229E1,-1.089375019E1,2.446875191E1
1.041469390E2,-3.258750153E1,-1.065000057E1,2.439375114E1
1.041569390E2,-3.256875229E1,-1.066875076E1,2.441250038E1
1.041669390E2,-3.275625229E1,-1.076250076E1,2.446875191E1
1.041769390E2,-3.262500000E1,-1.070625019E1,2.471250153E1
1.041869390E2,-3.281250000E1,-1.059375000E1,2.469375038E1
1.041969390E2,-3.290625000E1,-1.061250019E1,2.450625038E1
1.042069390E2,-3.286875153E1,-1.070625019E1,2.433750153E1
1.042169390E2,-3.275625229E1,-1.057500076E1,2.411250114E1
1.042269390E2,-3.268125153E1,-1.070625019E1,2.403750038E1
1.042369390E2,-3.271875000E1,-1.080000019E1,2.400000000E1
1.042469390E2,-3.279375076E1,-1.057500076E1,2.375625038E1
1.042569390E2,-3.275625229E1,-1.070625019E1,2.336250114E1
1.042669390E2,-3.279375076E1,-1.074375057E1,2.336250114E1
1.042769390E2,-3.270000076E1,-1.076250076E1,2.325000000E1
1.042869390E2,-3.253125000E1,-1.076250076E1,2.332500076E1
1.042969390E2,-3.285000229E1,-1.080000019E1,2.313750076E1
1.043069390E2,-3.270000076E1,-1.070625019E1,2.317500114E1
1.043169390E2,-3.273750305E1,-1.091250038E1,2.319375038E1
1.043269390E2,-3.258750153E1,-1.125000000E1,2.313750076E1
1.043369390E2,-3.266250229E1,-1.125000000E1,2.285625076E1
1.043469390E2,-3.270000076E1,-1.160625076E1,2.270625114E1
1.043569390E2,-3.283125305E1,-1.179375076E1,2.259375000E1
1.043669390E2,-3.298125076E1,-1.186875057E1,2.244375038E1
1.043769390E2,-3.294375229E1,-1.216875076E1,2.186250114E1
1.043869390E2,-3.322500229E1,-1.235625076E1,2.150625038E1
1.043969390E2,-3.343125153E1,-1.248750019E1,2.115000153E1
1.044069390E2,-3.335625076E1,-1.248750019E1,2.115000153E1
1.044169390E2,-3.335625076E1,-1.291875076E1,2.116875076E1
1.044269390E2,-3.315000153E1,-1.301250076E1,2.111250114E1
1.044369390E2,-3.322500229E1,-1.308750057E1,2.122500038E1
1.044469390E2,-3.328125000E1,-1.318125057E1,2.107500076E1
1.044569390E2,-3.333750153E1,-1.312500095E1,2.135625076E1
1.044669390E2,-3.313125229E1,-1.336875057E1,2.139375114E1
1.044769390E2,-3.316875076E1,-1.331250095E1,2.133750153E1
1.044869390E2,-3.358125305E1,-1.376250076E1,2.118750000E1
1.044969390E2,-3.376875305E1,-1.366875076E1,2.105625153E1
1.045069390E2,-3.403125000E1,-1.378125095E1,2.081250000E1
1.045169390E2,-3.391875076E1,-1.387500095E1,2.043750000E1
1.045269390E2,-3.380625153E1,-1.410000038E1,2.025000000E1
1.045369390E2,-3.390000153E1,-1.421250057E1,1.993125153E1
1.045469390E2,-3.421875000E1,-1.430625057E1,1.989375114E1
1.045569390E2,-3.420000076E1,-1.464375019E1,1.978125000E1
1.045669390E2,-3.420000076E1,-1.458750057E1,1.944375038E1
1.045769390E2,-3.420000076E1,-1.494375038E1,1.893750000E1
1.045869390E2,-3.425625229E1,-1.503750038E1,1.867500114E1
1.045969390E2,-3.450000000E1,-1.528125095E1,1.830000114E1
1.046069390E2,-3.504375076E1,-1.539375019E1,1.786875153E1
1.046169390E2,-3.504375076E1,-1.545000076E1,1.768125153E1
1.046269390E2,-3.500625229E1,-1.563750076E1,1.715625000E1
1.046369390E2,-3.504375076E1,-1.541250038E1,1.672500038E1
1.046469390E2,-3.496875000E1,-1.565625095E1,1.642500114E1
1.046569390E2,-3.510000229E1,-1.554375076E1,1.610625076E1
1.046669390E2,-3.528750229E1,-1.573125076E1,1.586250019E1
1.046769390E2,-3.530625153E1,-1.590000057E1,1.552500057E1
1.046869390E2,-3.510000229E1,-1.608750153E1,1.560000038E1
1.046969390E2,-3.511875153E1,-1.655625153E1,1.526250076E1
1.047069390E2,-3.498750305E1,-1.678125000E1,1.477500057E1
1.047169390E2,-3.504375076E1,-1.704375076E1,1.451250076E1
1.047269390E2,-3.515625000E1,-1.719375038E1,1.421250057E1
1.047369390E2,-3.543750000E1,-1.751250076E1,1.398750019E1
1.047469390E2,-3.560625076E1,-1.771875000E1,1.346250057E1
1.047569390E2,-3.583125305E1,-1.785000038E1,1.316250038E1
1.047669390E2,-3.598125076E1,-1.800000000E1,1.250625038E1
1.047769390E2,-3.624375153E1,-1.813125038E1,1.220625019E1
1.047869390E2,-3.648750305E1,-1.818750000E1,1.218750095E1
1.047969390E2,-3.648750305E1,-1.850625038E1,1.170000076E1
1.048069390E2,-3.648750305E1,-1.869375038E1,1.130625057E1
1.048169390E2,-3.635625076E1,-1.886250114E1,1.081875038E1
1.048269390E2,-3.624375153E1,-1.905000114E1,1.059375000E1
1.048369390E2,-3.633750153E1,-1.906875038E1,1.021875000E1
1.048469390E2,-3.631875229E1,-1.920000076E1,9.693750381E0
1.048569390E2,-3.618750000E1,-1.936875153E1,9.337500572E0
1.048669390E2,-3.645000076E1,-1.936875153E1,8.775000572E0
1.048769390E2,-3.675000000E1,-1.933125114E1,8.456250191E0
1.048869390E2,-3.708750153E1,-1.959375000E1,8.250000000E0
1.048969390E2,-3.718125153E1,-1.976250076E1,8.475000381E0
1.049069390E2,-3.721875000E1,-1.987500000E1,8.137500763E0
1.049169390E2,-3.714375305E1,-2.010000038E1,8.006250381E0
1.049269390E2,-3.718125153E1,-2.017500114E1,7.837500095E0
1.049369390E2,-3.750000000E1,-2.015625000E1,7.556250095E0
1.049469390E2,-3.757500076E1,-2.043750000E1,7.237500191E0
1.049569390E2,-3.759375000E1,-2.056875038E1,6.975000381E0
1.049669390E2,-3.755625153E1,-2.053125000E1,6.506250381E0
1.049769390E2,-3.768750000E1,-2.026875114E1,5.925000191E0
1.049869390E2,-3.785625076E1,-2.021250153E1,5.662500381E0
1.049969390E2,-3.795000076E1,-2.040000153E1,5.418750286E0
1.050069390E2,-3.791250229E1,-2.049375153E1,5.343750000E0
1.050169390E2,-3.785625076E1,-2.056875038E1,5.231250286E0
1.050269390E2,-3.783750153E1,-2.038125038E1,5.268750191E0
1.050369390E2,-3.793125153E1,-2.026875114E1,5.100000381E0
1.050469390E2,-3.796875000E1,-2.021250153E1,5.025000095E0
1.050569390E2,-3.772500229E1,-2.040000153E1,4.818750381E0
1.050669390E2,-3.780000305E1,-2.030625153E1,4.781250000E0
1.050769390E2,-3.781875229E1,-1.995000076E1,4.762500286E0
1.050869390E2,-3.800625229E1,-1.983750153E1,4.575000286E0
1.050969390E2,-3.795000076E1,-1.976250076E1,4.593750000E0
1.051069390E2,-3.787500000E1,-1.972500038E1,4.462500095E0
1.051169390E2,-3.776250076E1,-1.993125153E1,4.537500381E0
1.051269390E2,-3.770625305E1,-2.004375076E1,4.518750191E0
1.051369390E2,-3.793125153E1,-2.015625000E1,4.500000000E0
1.051469390E2,-3.795000076E1,-2.040000153E1,4.368750095E0
1.051569390E2,-3.796875000E1,-2.066250038E1,4.406250000E0
1.051669390E2,-3.800625229E1,-2.073750114E1,4.462500095E0
1.051769390E2,-3.806250000E1,-2.073750114E1,4.368750095E0
1.051869390E2,-3.825000000E1,-2.186250114E1,4.612500191E0
1.051969390E2,-3.838125229E1,-2.169375038E1,4.537500381E0
1.052069390E2,-3.838125229E1,-2.152500153E1,4.706250191E0
1.052169390E2,-3.851250076E1,-2.146875000E1,4.818750381E0
1.052269390E2,-3.834375000E1,-2.128125000E1,4.743750095E0
1.052369390E2,-3.851250076E1,-2.105625153E1,4.631250381E0
1.052469390E2,-3.847500229E1,-2.094375038E1,4.893750191E0
1.052569390E2,-3.860625076E1,-2.090625000E1,5.118750095E0
1.052669390E2,-3.860625076E1,-2.055000114E1,5.381250381E0
1.052769390E2,-3.830625153E1,-2.070000076E1,5.606250286E0
1.052869390E2,-3.838125229E1,-2.092500114E1,5.587500095E0
1.052969390E2,-3.817500305E1,-2.090625000E1,5.831250191E0
1.053069390E2,-3.810000229E1,-2.092500114E1,6.262500286E0
1.053169390E2,-3.808125305E1,-2.100000000E1,6.600000381E0
1.053269390E2,-3.811875153E1,-2.126250076E1,6.637500286E0
1.053369390E2,-3.796875000E1,-2.141250038E1,6.750000477E0
1.053469390E2,-3.795000076E1,-2.163750076E1,6.600000381E0
1.053569390E2,-3.806250000E1,-2.188125038E1,6.825000286E0
1.053669390E2,-3.780000305E1,-2.169375038E1,7.218750477E0
1.053769390E2,-3.774375153E1,-2.148750114E1,7.593750477E0
1.053869390E2,-3.791250229E1,-2.180625153E1,7.950000286E0
1.053969390E2,-3.755625153E1,-2.205000114E1,8.118750572E0
1.054069390E2,-3.740625000E1,-2.208750153E1,8.700000763E0
1.054169390E2,-3.727500153E1,-2.231250000E1,8.850000381E0
1.054269390E2,-3.720000076E1,-2.236875153E1,9.412500381E0
1.054369390E2,-3.716250229E1,-2.236875153E1,9.787500381E0
1.054469390E2,-3.703125000E1,-2.265000153E1,1.014375019E1
1.054569390E2,-3.678750229E1,-2.311875153E1,1.031250000E1
1.054669390E2,-3.635625076E1,-2.321250153E1,1.065000057E1
1.054769390E2,-3.626250076E1,-2.341875076E1,1.104375076E1
1.054869390E2,-3.594375229E1,-2.340000153E1,1.083750057E1
1.054969390E2,-3.585000229E1,-2.360625076E1,1.119375038E1
1.055069390E2,-3.566250229E1,-2.398125076E1,1.134375000E1
1.055169390E2,-3.540000153E1,-2.411250114E1,1.136250019E1
1.055269390E2,-3.538125229E1,-2.409375191E1,1.140000057E1
1.055369390E2,-3.545625305E1,-2.428125191E1,1.155000019E1
1.055469390E2,-3.570000076E1,-2.428125191E1,1.143750000E1
1.055569390E2,-3.598125076E1,-2.422500038E1,1.123125076E1
1.055669390E2,-3.607500076E1,-2.435625076E1,1.125000000E1
1.055769390E2,-3.603750229E1,-2.448750114E1,1.140000057E1
1.055869390E2,-3.622500229E1,-2.422500038E1,1.110000038E1
1.055969390E2,-3.637500000E1,-2.407500076E1,1.108125019E1
1.056069390E2,-3.661875153E1,-2.409375191E1,1.083750057E1
1.056169390E2,-3.643125153E1,-2.385000038E1,1.068750000E1
1.056269390E2,-3.641250229E1,-2.392500114E1,1.051875019E1
1.056369390E2,-3.622500229E1,-2.415000153E1,1.070625019E1
1.056469390E2,-3.626250076E1,-2.426250076E1,1.095000076E1
1.056569390E2,-3.631875229E1,-2.415000153E1,1.070625019E1
1.056669390E2,-3.603750229E1,-2.413125038E1,1.085625076E1
1.056769390E2,-3.585000229E1,-2.452500153E1,1.083750057E1
1.056869390E2,-3.583125305E1,-2.473125076E1,1.113750076E1
1.056969390E2,-3.588750076E1,-2.510625076E1,1.123125076E1
1.057069390E2,-3.577500153E1,-2.531250191E1,1.138125038E1
1.057169390E2,-3.577500153E1,-2.546250153E1,1.115625000E1
1.057269390E2,-3.568125153E1,-2.583750153E1,1.115625000E1
1.057369390E2,-3.547500229E1,-2.598750114E1,1.108125019E1
1.057469390E2,-3.540000153E1,-2.656875038E1,1.091250038E1
1.057569390E2,-3.530625153E1,-2.677500153E1,1.089375019E1
1.057669390E2,-3.483750153E1,-2.715000153E1,1.068750000E1
1.057769390E2,-3.483750153E1,-2.754375076E1,1.044375038E1
1.057869390E2,-3.468750000E1,-2.778750038E1,1.036875057E1
1.057969390E2,-3.440625000E1,-2.806875038E1,1.035000038E1
1.058069390E2,-3.444375229E1,-2.814375114E1,1.016250038E1
1.058169390E2,-3.459375000E1,-2.821875191E1,1.014375019E1
1.058269390E2,-3.472500229E1,-2.821875191E1,1.014375019E1
1.058369390E2,-3.481875229E1,-2.821875191E1,1.001250076E1
1.058469390E2,-3.508125305E1,-2.818125153E1,9.806250572E0
1.058569390E2,-3.504375076E1,-2.814375114E1,9.712500572E0
1.058669390E2,-3.493125153E1,-2.836875153E1,9.281250000E0
1.058769390E2,-3.521250153E1,-2.831250191E1,8.962500572E0
1.058869390E2,-3.530625153E1,-2.836875153E1,8.812500000E0
1.058969390E2,-3.543750000E1,-2.836875153E1,8.568750381E0
1.059069390E2,-3.547500229E1,-2.838750076E1,8.156250000E0
1.059169390E2,-3.545625305E1,-2.844375038E1,8.006250381E0
1.059269390E2,-3.560625076E1,-2.846250153E1,7.687500477E0
1.059369390E2,-3.575625229E1,-2.842500114E1,7.312500477E0
1.059469390E2,-3.586875153E1,-2.833125114E1,7.200000286E0
1.059569390E2,-3.603750229E1,-2.829375076E1,7.068750381E0
1.059669390E2,-3.622500229E1,-2.818125153E1,6.712500095E0
1.059769390E2,-3.641250229E1,-2.848125076E1,6.168750286E0
1.059869390E2,-3.654375076E1,-2.846250153E1,6.131250381E0
1.059969390E2,-3.688125229E1,-2.842500114E1,5.831250191E0
1.060069390E2,-3.684375000E1,-2.820000076E1,5.587500095E0
1.060169390E2,-3.695625305E1,-2.814375114E1,5.456250191E0
1.060269390E2,-3.697500229E1,-2.829375076E1,5.175000191E0
1.060369390E2,-3.703125000E1,-2.838750076E1,4.743750095E0
1.060469390E2,-3.705000305E1,-2.831250191E1,4.350000381E0
1.060569390E2,-3.695625305E1,-2.814375114E1,4.462500095E0
1.060669390E2,-3.712500000E1,-2.816250038E1,4.087500095E0
1.060769390E2,-3.723750305E1,-2.806875038E1,3.731250048E0
1.060869390E2,-3.766875076E1,-2.833125114E1,3.393750191E0
1.060969390E2,-3.789375305E1,-2.836875153E1,3.075000048E0
1.061069390E2,-3.800625229E1,-2.838750076E1,2.868750095E0
1.061169390E2,-3.810000229E1,-2.823750114E1,2.512500048E0
1.061269390E2,-3.798750305E1,-2.827500153E1,2.381250143E0
1.061369390E2,-3.817500305E1,-2.812500191E1,1.987500072E0
1.061469390E2,-3.817500305E1,-2.808750153E1,1.893750072E0
1.061569390E2,-3.808125305E1,-2.820000076E1,1.837500095E0
1.061669390E2,-3.785625076E1,-2.820000076E1,1.781250119E0
1.061769390E2,-3.772500229E1,-2.820000076E1,1.612500072E0
1.061869390E2,-3.753750229E1,-2.816250038E1,1.462500095E0
1.061969390E2,-3.738750076E1,-2.833125114E1,1.537500024E0
1.062069390E2,-3.735000229E1,-2.857500076E1,1.443750024E0
1.062169390E2,-3.712500000E1,-2.874375153E1,1.406250000E0
1.062269390E2,-3.684375000E1,-2.910000038E1,1.406250000E0
1.062369390E2,-3.673125076E1,-2.938125038E1,1.275000095E0
1.062469390E2,-3.673125076E1,-2.947500038E1,1.275000095E0
1.062569390E2,-3.652500153E1,-2.981250191E1,1.106250048E0
1.062669390E2,-3.663750076E1,-3.030000114E1,8.250000477E-1
1.062769390E2,-3.650625229E1,-3.069375038E1,7.500000000E-1
1.062869390E2,-3.643125153E1,-3.088125038E1,5.812500119E-1
1.062969390E2,-3.639375305E1,-3.125625038E1,2.812500000E-1
1.063069390E2,-3.652500153E1,-3.150000191E1,-7.500000298E-2
1.063169390E2,-3.637500000E1,-3.151875114E1,-3.750000000E-1
1.063269390E2,-3.611250305E1,-3.191250038E1,-6.187500358E-1
1.063369390E2,-3.622500229E1,-3.230625153E1,-5.812500119E-1
1.063469390E2,-3.611250305E1,-3.232500076E1,-5.062500238E-1
1.063569390E2,-3.613125229E1,-3.245625305E1,-6.750000119E-1
1.063669390E2,-3.613125229E1,-3.247500229E1,-1.012500048E0
1.063769390E2,-3.622500229E1,-3.258750153E1,-9.562500119E-1
1.063869390E2,-3.598125076E1,-3.251250076E1,-1.106250048E0
1.063969390E2,-3.600000000E1,-3.256875229E1,-1.087500095E0
1.064069390E2,-3.609375000E1,-3.249375153E1,-1.425000072E0
1.064169390E2,-3.579375076E1,-3.210000229E1,-1.800000072E0
1.064269390E2,-3.579375076E1,-3.200625229E1,-2.118750095E0
1.064369390E2,-3.571875000E1,-3.198750114E1,-2.231250048E0
1.064469390E2,-3.575625229E1,-3.241875076E1,-2.306250095E0
1.064569390E2,-3.538125229E1,-3.258750153E1,-2.718750000E0
1.064669390E2,-3.547500229E1,-3.270000076E1,-2.831250191E0
1.064769390E2,-3.534375000E1,-3.298125076E1,-3.225000143E0
1.064869390E2,-3.515625000E1,-3.318750000E1,-3.206250191E0
1.064969390E2,-3.525000000E1,-3.365625000E1,-3.206250191E0
1.065069390E2,-3.498750305E1,-3.416250229E1,-3.356250048E0
1.065169390E2,-3.489375305E1,-3.461250305E1,-3.581250191E0
1.065269390E2,-3.465000153E1,-3.450000000E1,-3.506250143E0
1.065369390E2,-3.453750229E1,-3.476250076E1,-3.787500143E0
1.065469390E2,-3.433125305E1,-3.496875000E1,-3.843750238E0
1.065569390E2,-3.427500153E1,-3.519375229E1,-3.618750095E0
1.065669390E2,-3.376875305E1,-3.450000000E1,-3.412500143E0
