"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.970477831E1,-1.245999336E-1,-1.157294273E0,-3.714895248E-2
8.970967482E1,-4.970431328E-1,-1.024952888E0,-1.060948372E-1
8.971457128E1,-8.274831772E-1,-8.833541870E-1,-2.033176422E-1
8.971946774E1,-1.067919731E0,-6.678924561E-1,-2.951192856E-1
8.972436420E1,-1.321263790E0,-4.022145271E-1,-3.836293221E-1
8.972926066E1,-1.506324768E0,-8.357048035E-2,-4.590687752E-1
8.973415712E1,-1.620895863E0,2.767047882E-1,-5.042991638E-1
8.973905696E1,-1.653396845E0,6.937260628E-1,-5.572409630E-1
8.974395008E1,-1.582668543E0,1.060466290E0,-6.367597580E-1
8.974884993E1,-1.313471556E0,1.377394676E0,-7.929821014E-1
8.975374300E1,-8.082199097E-1,1.579853058E0,-1.016689777E0
8.975863946E1,-2.517023087E-1,1.682089329E0,-1.272397518E0
8.976353592E1,1.833925247E-1,1.789043427E0,-1.543937206E0
8.976843243E1,5.445680618E-1,1.857103348E0,-1.800915718E0
8.977332889E1,8.795075417E-1,1.852032661E0,-2.072749138E0
8.977822535E1,1.224153042E0,1.768208504E0,-2.309791565E0
8.978312180E1,1.574136257E0,1.666795254E0,-2.512531281E0
8.978802186E1,1.989848137E0,1.551639557E0,-2.652518749E0
8.979291472E1,2.359535694E0,1.438435555E0,-2.734804630E0
8.979781123E1,2.643223763E0,1.345655441E0,-2.768999577E0
8.980270769E1,2.846463680E0,1.270272732E0,-2.719208717E0
8.980760415E1,3.058371067E0,1.173764229E0,-2.515951633E0
8.981250061E1,3.066368103E0,1.094500065E0,-2.204596043E0
8.981739706E1,2.968462467E0,1.016288757E0,-1.806570053E0
8.982229352E1,2.781134605E0,9.089155197E-1,-1.338393688E0
8.982719003E1,2.549572945E0,7.830033302E-1,-8.260254860E-1
8.983208649E1,2.299716473E0,5.990076065E-1,-2.978091240E-1
8.983698295E1,1.995452404E0,3.674530983E-1,1.414031982E-1
8.984187941E1,1.674865723E0,1.036372185E-1,4.944972992E-1
8.984677587E1,1.335452557E0,-1.749396324E-1,6.997499466E-1
8.985167238E1,1.010544300E0,-4.127240181E-1,7.312455177E-1
8.985656883E1,7.572522163E-1,-6.596632004E-1,5.676960945E-1
8.986146529E1,6.016607285E-1,-8.868777752E-1,2.619509697E-1
8.986636175E1,5.075054169E-1,-1.132805586E0,-2.195658684E-1
8.987125821E1,3.952713013E-1,-1.309315205E0,-9.130368233E-1
8.987615467E1,2.860069275E-1,-1.438427925E0,-1.727866650E0
8.988105118E1,1.025710106E-1,-1.415473938E0,-2.674103260E0
8.988594764E1,-1.050100327E-1,-1.274766207E0,-3.603853226E0
8.989084410E1,-2.935018539E-1,-1.029142618E0,-4.455274582E0
8.989574055E1,-4.313564301E-1,-6.843657494E-1,-5.159297466E0
8.990063701E1,-4.438333511E-1,-2.868826389E-1,-5.685096741E0
8.990553347E1,-3.951179981E-1,1.529064178E-1,-6.047324657E0
8.991042998E1,-2.917876244E-1,6.415314674E-1,-6.164783478E0
8.991532644E1,-1.668682098E-1,1.104497910E0,-6.018488884E0
8.992022290E1,-6.564998627E-2,1.570514202E0,-5.670818329E0
8.992511936E1,6.927394867E-2,1.984822750E0,-5.172091484E0
8.993001581E1,1.998682022E-1,2.395545006E0,-4.553295135E0
8.993491232E1,3.744597435E-1,2.764788151E0,-3.840402603E0
8.993982696E1,5.961418152E-1,3.104743004E0,-3.126259804E0
8.994470524E1,9.037232399E-1,3.327125549E0,-2.422399521E0
8.994961993E1,1.264074326E0,3.410783291E0,-1.716485023E0
8.995449816E1,1.655584812E0,3.289234638E0,-1.072940826E0
8.995941284E1,2.048920155E0,3.075730801E0,-5.180225372E-1
8.996429113E1,2.287604332E0,2.843227863E0,-3.968429565E-2
8.996920576E1,2.353954315E0,2.571538448E0,2.952551842E-1
8.997408404E1,2.299744129E0,2.285859585E0,4.200820923E-1
8.997898050E1,2.155746460E0,1.936796188E0,3.136963844E-1
8.998387696E1,1.979172707E0,1.541616440E0,-6.419038773E-2
8.998879165E1,1.832226276E0,1.145769119E0,-6.797947884E-1
8.999366993E1,1.781650066E0,7.609419823E-1,-1.430253029E0
8.999856639E1,1.755256176E0,4.251489639E-1,-2.301370144E0
9.000346284E1,1.766529083E0,1.616816521E-1,-3.300940037E0
9.000835930E1,1.740401268E0,3.301143646E-3,-4.372256756E0
9.001325581E1,1.743861675E0,-2.000093460E-2,-5.345975399E0
9.001815227E1,1.746745110E0,-1.504254341E-2,-6.100473404E0
9.002304873E1,1.746112347E0,9.537601471E-2,-6.599962711E0
9.002794519E1,1.710749626E0,2.591953278E-1,-6.806058884E0
9.003284165E1,1.666778564E0,4.915509224E-1,-6.744923592E0
9.003773810E1,1.598713875E0,7.483417988E-1,-6.464447498E0
9.004263462E1,1.516032219E0,9.860563278E-1,-6.144492626E0
9.004753107E1,1.422692299E0,1.181051254E0,-5.816552162E0
9.005242753E1,1.310866356E0,1.324481249E0,-5.351588249E0
9.005732399E1,1.235133171E0,1.472311258E0,-4.787872314E0
9.006222045E1,1.190094948E0,1.599499226E0,-4.185042858E0
9.006711696E1,1.110132217E0,1.697603703E0,-3.622125149E0
9.007201342E1,1.048798561E0,1.796609879E0,-3.120824814E0
9.007690988E1,9.974837303E-1,1.864451885E0,-2.645296574E0
9.008180633E1,9.936342239E-1,1.837896824E0,-2.212037563E0
9.008670284E1,1.118476391E0,1.699088097E0,-1.746265411E0
9.009159930E1,1.322265148E0,1.503768921E0,-1.362101555E0
9.009649576E1,1.603537083E0,1.252108574E0,-1.116169930E0
9.010139222E1,1.843580723E0,9.772567749E-1,-1.074896812E0
9.010628868E1,2.006978035E0,7.526431084E-1,-1.216642380E0
9.011120363E1,2.096315861E0,5.557503700E-1,-1.520079136E0
9.011608165E1,2.085431576E0,3.740415573E-1,-1.860927105E0
9.012097810E1,1.962550163E0,2.139840126E-1,-2.155780792E0
9.012587456E1,1.670497417E0,1.231660843E-1,-2.373680115E0
9.013077102E1,1.243031025E0,1.539483070E-1,-2.474118710E0
9.013566753E1,7.520427704E-1,1.723713875E-1,-2.481108665E0
9.014056399E1,2.596340179E-1,2.264633179E-1,-2.397141933E0
9.014546045E1,-2.032442093E-1,2.685046196E-1,-2.172118187E0
9.015037508E1,-6.344962120E-1,2.723817825E-1,-1.844523907E0
9.015525337E1,-9.650888443E-1,3.006892204E-1,-1.433565140E0
9.016014988E1,-1.209793568E0,3.055858612E-1,-9.873337746E-1
9.016504633E1,-1.416598320E0,3.564791679E-1,-5.417528152E-1
9.016996097E1,-1.520848274E0,4.316201210E-1,-1.303105354E-1
9.017483925E1,-1.563045263E0,5.499768257E-1,2.016968727E-1
9.017973571E1,-1.519271135E0,6.681680679E-1,4.781656265E-1
9.018463217E1,-1.432706594E0,8.171200752E-1,6.560182571E-1
9.018954686E1,-1.282053947E0,9.035592079E-1,7.974553108E-1
9.019442514E1,-1.069842577E0,8.775691986E-1,9.456472397E-1
9.019932160E1,-8.034591675E-1,7.658362389E-1,1.095861912E0
9.020421805E1,-4.517779350E-1,5.450124741E-1,1.248419285E0
9.020911456E1,-6.981229782E-2,3.064475060E-1,1.300754070E0
9.021401102E1,2.515416145E-1,7.423162460E-2,1.231568813E0
9.021890748E1,5.672607422E-1,-1.157774925E-1,1.033790112E0
9.022380394E1,9.154729843E-1,-2.949542999E-1,7.025809288E-1
9.022870040E1,1.312979698E0,-4.853579998E-1,2.737345695E-1
9.023359691E1,1.752728939E0,-6.495571136E-1,-2.697410583E-1
9.023859087E1,2.203724861E0,-8.079776764E-1,-9.020524025E-1
9.024338977E1,2.595160484E0,-9.256479740E-1,-1.536960125E0
9.024828628E1,2.905570030E0,-1.016484499E0,-2.067997456E0
9.025318274E1,3.047326088E0,-1.079031706E0,-2.409317493E0
9.025807925E1,2.975816250E0,-1.111345053E0,-2.465427399E0
9.026297571E1,2.627245426E0,-1.060703516E0,-2.219607353E0
9.026787217E1,2.030632496E0,-9.787747860E-1,-1.729081631E0
9.027276863E1,1.403628826E0,-8.907160759E-1,-1.201686382E0
9.027766508E1,8.727455139E-1,-8.695144653E-1,-6.728510857E-1
9.028256160E1,4.232792854E-1,-8.948037624E-1,-1.611757278E-1
9.028755555E1,4.542493820E-2,-9.183411598E-1,2.665266991E-1
9.029235446E1,-3.504271507E-1,-9.509356022E-1,6.908512115E-1
9.029725097E1,-7.045295238E-1,-9.771506786E-1,1.017728329E0
9.030214743E1,-1.063299894E0,-9.521279335E-1,1.257473469E0
9.030704394E1,-1.405892134E0,-9.205691814E-1,1.415133953E0
9.031194040E1,-1.689796686E0,-8.506865501E-1,1.471896648E0
9.031683686E1,-1.905823946E0,-7.230501175E-1,1.425602436E0
9.032173331E1,-2.030388832E0,-5.757646561E-1,1.254915714E0
9.032662977E1,-2.025362492E0,-3.660459518E-1,9.550871849E-1
9.033152628E1,-1.857547760E0,-1.448597908E-1,4.827456474E-1
9.033642274E1,-1.532008410E0,7.703495026E-2,-1.364107132E-1
9.034131920E1,-1.036951780E0,2.431192398E-1,-8.410172462E-1
9.034621566E1,-5.277752876E-1,3.876519203E-1,-1.502817154E0
9.035111217E1,-3.246212006E-2,5.640449524E-1,-2.089014053E0
9.035600863E1,3.948955536E-1,7.085390091E-1,-2.549978733E0
9.036090508E1,7.698321342E-1,8.243913651E-1,-2.905364037E0
9.036580154E1,1.057507992E0,9.199862480E-1,-3.114893436E0
9.037069800E1,1.232323647E0,9.181809425E-1,-3.171681404E0
9.037559451E1,1.222942829E0,8.619356155E-1,-3.099874020E0
9.038049097E1,1.022526264E0,7.281050682E-1,-2.813098431E0
9.038538743E1,7.676243782E-1,5.107102394E-1,-2.385080814E0
9.039028389E1,5.275259018E-1,2.590603828E-1,-1.913236141E0
9.039518034E1,3.018336296E-1,-3.931999207E-3,-1.473493099E0
9.040007686E1,4.692888260E-2,-2.265253067E-1,-1.043615818E0
9.040497331E1,-1.757879257E-1,-3.739571571E-1,-6.016211510E-1
9.040988795E1,-4.269981384E-1,-4.954700470E-1,-1.640176773E-1
9.041476623E1,-6.480195522E-1,-5.967369080E-1,2.433552742E-1
9.041968087E1,-7.535824776E-1,-6.727447510E-1,5.963973999E-1
9.042455920E1,-7.684085369E-1,-7.488212585E-1,9.170961380E-1
9.042945566E1,-6.162569523E-1,-7.988729477E-1,1.152701378E0
9.043435212E1,-3.641014099E-1,-8.398618698E-1,1.269874573E0
9.043926675E1,-6.908702850E-2,-8.247179985E-1,1.251740456E0
9.044414508E1,2.476496696E-1,-7.995672226E-1,1.110249519E0
9.044904154E1,5.816245079E-1,-7.871274948E-1,8.950858116E-1
9.045393800E1,8.471250534E-1,-7.978382111E-1,6.226449013E-1
9.045883446E1,1.116499901E0,-8.184471130E-1,3.355093002E-1
9.046373097E1,1.294713974E0,-9.049096107E-1,6.919384003E-2
9.046862743E1,1.342164040E0,-1.019857883E0,-2.099714279E-1
9.047352389E1,1.226263523E0,-1.058690548E0,-4.733314514E-1
9.047842034E1,9.573359489E-1,-1.055361748E0,-6.945719719E-1
9.048331686E1,6.529593468E-1,-9.958434105E-1,-9.025406837E-1
9.048821331E1,3.657732010E-1,-8.444995880E-1,-1.068744659E0
9.049310977E1,1.697478294E-1,-7.426652908E-1,-1.219805717E0
9.049800623E1,-3.855657578E-2,-5.992674828E-1,-1.301038265E0
9.050290269E1,-2.236409187E-1,-4.693179131E-1,-1.353487015E0
9.050779920E1,-3.787522316E-1,-2.974815369E-1,-1.286414623E0
9.051269566E1,-5.399947166E-1,-1.072907448E-1,-1.142880440E0
9.051759212E1,-6.978826523E-1,8.749628067E-2,-8.484859467E-1
9.052248857E1,-8.667445183E-1,2.923302650E-1,-4.746403694E-1
9.052738503E1,-1.003549099E0,5.175719261E-1,-1.602983475E-2
9.053228154E1,-1.098948002E0,7.209210396E-1,4.966769218E-1
9.053717800E1,-1.218038559E0,9.177126884E-1,1.032864571E0
9.054207446E1,-1.308796167E0,1.025364876E0,1.588339329E0
9.054697092E1,-1.383797169E0,1.056934357E0,2.144536018E0
9.055186743E1,-1.443466187E0,9.751095772E-1,2.697294712E0
9.055676389E1,-1.437563419E0,8.021359444E-1,3.228192091E0
9.056166034E1,-1.349044800E0,5.693354607E-1,3.637336493E0
9.056655680E1,-1.244464874E0,2.527823448E-1,3.906123877E0
9.057145326E1,-1.159271479E0,-7.610464096E-2,3.986901760E0
9.057634977E1,-1.081644058E0,-4.201807976E-1,3.881800890E0
9.058124623E1,-1.062150002E0,-7.608389854E-1,3.654892921E0
9.058614269E1,-1.041316271E0,-1.065185070E0,3.350973129E0
9.059105738E1,-9.643325806E-1,-1.372276783E0,3.041022301E0
9.059593566E1,-9.389462471E-1,-1.642127514E0,2.712386847E0
9.060083212E1,-9.579181671E-1,-1.901974201E0,2.347461224E0
9.060572857E1,-1.023529530E0,-2.114204884E0,2.050892830E0
9.061062503E1,-1.202719927E0,-2.300828934E0,1.807761669E0
9.061552154E1,-1.473949909E0,-2.442918777E0,1.672720909E0
9.062041800E1,-1.739279032E0,-2.583522558E0,1.671808720E0
9.062531446E1,-1.979681730E0,-2.693576813E0,1.829057693E0
9.063021092E1,-2.176059008E0,-2.779818296E0,2.106475830E0
9.063510743E1,-2.390643120E0,-2.846474648E0,2.475805759E0
9.064002206E1,-2.597053051E0,-2.876273870E0,2.872985840E0
9.064490035E1,-2.799738884E0,-2.882848263E0,3.291857958E0
9.064981498E1,-2.967392921E0,-2.878000498E0,3.704074144E0
9.065469326E1,-3.111088753E0,-2.856475353E0,4.084554672E0
9.065960795E1,-3.225793839E0,-2.827821016E0,4.421664238E0
9.066448623E1,-3.334736824E0,-2.772738457E0,4.697086334E0
9.066940087E1,-3.411468983E0,-2.724817276E0,4.867923737E0
9.067427915E1,-3.451062202E0,-2.645736933E0,4.984748363E0
9.067917566E1,-3.511071682E0,-2.547593594E0,4.999629498E0
9.068407212E1,-3.503253460E0,-2.425671101E0,4.972252846E0
9.068897217E1,-3.499605656E0,-2.246606827E0,4.895277023E0
9.069386503E1,-3.459751368E0,-2.051239491E0,4.787553310E0
9.069876154E1,-3.400523186E0,-1.849330902E0,4.660835266E0
9.070365800E1,-3.298194647E0,-1.664907455E0,4.517287731E0
9.070855446E1,-3.152907610E0,-1.469436646E0,4.327957153E0
9.071345092E1,-2.976579189E0,-1.284695148E0,4.118989468E0
9.071834738E1,-2.742825031E0,-1.094176769E0,3.911737204E0
9.072324389E1,-2.449097633E0,-9.126005173E-1,3.689221144E0
9.072814034E1,-2.109682798E0,-7.451577187E-1,3.453491211E0
9.073303680E1,-1.772585154E0,-5.515332222E-1,3.127570868E0
9.073793326E1,-1.497874737E0,-2.842335701E-1,2.840159416E0
9.074282977E1,-1.242745638E0,3.752231598E-3,2.561978102E0
9.074772623E1,-1.011961460E0,2.380857468E-1,2.405203342E0
9.075262269E1,-8.197538853E-1,4.617705345E-1,2.338565826E0
9.075751915E1,-6.803760529E-1,5.983533859E-1,2.383567810E0
9.076241566E1,-6.272847652E-1,6.362867355E-1,2.511661530E0
9.076731212E1,-6.555399895E-1,5.856323242E-1,2.739909649E0
9.077220857E1,-7.577412128E-1,3.942918777E-1,3.037602425E0
9.077710503E1,-8.833982944E-1,1.177654266E-1,3.333390713E0
9.078200154E1,-1.034780025E0,-1.742453575E-1,3.591729164E0
9.078689800E1,-1.197374105E0,-5.078139305E-1,3.822524786E0
9.079179446E1,-1.418909073E0,-8.348441124E-1,3.994994402E0
9.079669092E1,-1.606081724E0,-1.171873093E0,4.097421646E0
9.080158743E1,-1.761477470E0,-1.513919353E0,4.168198586E0
9.080648389E1,-1.875848770E0,-1.848775387E0,4.121286392E0
9.081138034E1,-1.963726282E0,-2.166866302E0,4.040399551E0
9.081627680E1,-2.027707577E0,-2.427501202E0,3.887209177E0
9.082117326E1,-2.115745306E0,-2.625952482E0,3.731042147E0
9.082606977E1,-2.196733475E0,-2.790879965E0,3.514561176E0
9.083096623E1,-2.253971815E0,-2.860180616E0,3.235347033E0
9.083586269E1,-2.280418873E0,-2.877085447E0,2.881323099E0
9.084075915E1,-2.225933552E0,-2.786890030E0,2.466636181E0
9.084565566E1,-2.143183708E0,-2.649951458E0,1.962233543E0
9.085055212E1,-2.065616131E0,-2.476290703E0,1.485036850E0
9.085544857E1,-1.947545290E0,-2.259311914E0,1.044252396E0
9.086034503E1,-1.817430258E0,-2.011460543E0,5.798611641E-1
9.086524154E1,-1.663152695E0,-1.726082563E0,1.800727844E-1
9.087013800E1,-1.470417976E0,-1.420391560E0,-1.890368462E-1
9.087503446E1,-1.287318707E0,-1.070785522E0,-5.135207176E-1
9.087993092E1,-1.068536997E0,-7.469611168E-1,-7.769956589E-1
9.088482743E1,-9.050304890E-1,-4.442095757E-1,-9.461336136E-1
9.088972389E1,-7.032356262E-1,-1.458082199E-1,-1.040006161E0
9.089462034E1,-5.226855278E-1,1.076030731E-1,-1.039333820E0
9.089953503E1,-3.318591118E-1,2.994899750E-1,-9.987945557E-1
9.090441331E1,-1.472783089E-1,4.321575165E-1,-9.112105370E-1
9.090932795E1,3.846549988E-2,5.518140793E-1,-7.567768097E-1
9.091420623E1,1.847224236E-1,6.584358215E-1,-5.881972313E-1
9.091910269E1,3.343892097E-1,7.910943031E-1,-3.762993813E-1
9.092399920E1,4.511375427E-1,9.285316467E-1,-1.929483414E-1
9.092889566E1,5.678133965E-1,1.085320950E0,-5.989933014E-2
9.093379212E1,7.051153183E-1,1.237626076E0,2.483558655E-2
9.093868857E1,8.263587952E-1,1.337515831E0,3.919363022E-2
9.094358508E1,9.261641502E-1,1.379981041E0,-2.213001251E-2
9.094848154E1,9.757847786E-1,1.331099987E0,-1.044631004E-1
9.095337800E1,9.374213219E-1,1.193015099E0,-1.551642418E-1
9.095827446E1,6.852016449E-1,9.943642616E-1,-1.738910675E-1
9.096317097E1,3.683056831E-1,7.854652405E-1,-1.673879623E-1
9.096806743E1,3.018474579E-2,5.785746574E-1,-1.878561974E-1
9.097296389E1,-3.125638962E-1,3.935031891E-1,-2.205286026E-1
9.097786035E1,-5.957376957E-1,1.857175827E-1,-2.530193329E-1
9.098275686E1,-8.244540691E-1,4.927968979E-2,-2.658395767E-1
9.098775081E1,-9.776821136E-1,-7.188177109E-2,-3.133349419E-1
9.099254972E1,-1.004767418E0,-1.983742714E-1,-4.631242752E-1
9.099744623E1,-9.373095036E-1,-2.897195816E-1,-6.827564240E-1
9.100234274E1,-7.653210163E-1,-3.180317879E-1,-1.015429974E0
9.100723920E1,-4.883713722E-1,-3.196444511E-1,-1.396411896E0
9.101213566E1,-1.945891380E-1,-2.975454330E-1,-1.794685841E0
9.101703212E1,1.021900177E-1,-2.120714188E-1,-2.208171844E0
9.102192863E1,4.453783035E-1,-3.571128845E-2,-2.608648777E0
9.102682508E1,7.514066696E-1,2.208156586E-1,-2.953634739E0
9.103172154E1,1.072953224E0,5.251674652E-1,-3.272568703E0
9.103661800E1,1.378885269E0,8.595027924E-1,-3.508699417E0
9.104151451E1,1.661962986E0,1.170328617E0,-3.619590282E0
9.104641097E1,1.859781742E0,1.452406406E0,-3.596212387E0
9.105130743E1,2.010519505E0,1.645777702E0,-3.388685226E0
9.105620389E1,2.056515217E0,1.755641937E0,-2.985244751E0
9.106110040E1,2.047848225E0,1.763926029E0,-2.383295059E0
9.106599686E1,1.929368496E0,1.614595413E0,-1.721164703E0
9.107089331E1,1.796824455E0,1.371079922E0,-1.096345425E0
9.107578977E1,1.715036392E0,1.084641457E0,-5.702676773E-1
9.108068628E1,1.638849735E0,7.920308113E-1,-1.636376381E-1
9.108558274E1,1.561541080E0,4.604029655E-1,1.004085541E-1
9.109047920E1,1.533659935E0,1.045637131E-1,2.152986526E-1
9.109537566E1,1.428661823E0,-2.632305622E-1,1.958417892E-1
9.110027217E1,1.325449944E0,-6.022510529E-1,1.584148407E-2
9.110516863E1,1.218896866E0,-8.743097782E-1,-3.152055740E-1
9.111008326E1,1.125240326E0,-1.043762684E0,-8.118824959E-1
9.111496160E1,1.060697556E0,-1.092490673E0,-1.403067112E0
9.111985805E1,1.058532715E0,-1.076137543E0,-2.036427975E0
9.112475451E1,1.001235962E0,-9.143788815E-1,-2.614518166E0
9.112966941E1,8.793044090E-1,-6.248757839E-1,-3.116267681E0
9.113454743E1,7.956976891E-1,-3.021707535E-1,-3.453828812E0
9.113944394E1,7.624144554E-1,2.457165718E-2,-3.701661110E0
9.114434040E1,7.022404671E-1,4.147849083E-1,-3.862780094E0
9.114923686E1,6.312117577E-1,7.535488605E-1,-3.839676380E0
9.115413331E1,5.703301430E-1,1.022069454E0,-3.659022808E0
9.115902982E1,4.762539864E-1,1.194588661E0,-3.301785946E0
9.116392628E1,3.419528008E-1,1.319680452E0,-2.808440208E0
9.116882274E1,2.298316956E-1,1.350286961E0,-2.264761448E0
9.117371925E1,1.184487343E-1,1.335175037E0,-1.737282753E0
9.117861571E1,3.402233124E-2,1.339853525E0,-1.261453629E0
9.118351217E1,-6.662464142E-2,1.288624048E0,-8.464207649E-1
9.118843660E1,-1.691737175E-1,1.244395256E0,-5.731129646E-1
9.119330514E1,-2.855262756E-1,1.212179184E0,-3.933973312E-1
9.119820160E1,-4.612135887E-1,1.149131775E0,-3.167066574E-1
9.120309805E1,-6.074047089E-1,1.023671627E0,-3.812861443E-1
9.120799451E1,-7.523975372E-1,8.878326416E-1,-5.392212868E-1
9.121289102E1,-8.381283283E-1,7.528102398E-1,-7.760415077E-1
9.121778748E1,-8.470225334E-1,6.346414089E-1,-1.079498291E0
9.122268394E1,-7.448973656E-1,5.303621292E-1,-1.451687813E0
9.122758040E1,-5.386672020E-1,4.349179268E-1,-1.904355526E0
9.123247691E1,-2.404336929E-1,3.387515545E-1,-2.399133682E0
9.123737337E1,4.644632339E-2,3.138017654E-1,-2.905029774E0
9.124226982E1,2.568097115E-1,3.508365154E-1,-3.312203884E0
9.124716628E1,4.331526756E-1,4.694299698E-1,-3.649606705E0
9.125206279E1,6.274347305E-1,7.056884766E-1,-4.020401955E0
9.125695925E1,8.266606331E-1,9.951570034E-1,-4.410697937E0
9.126185571E1,1.036967278E0,1.285088301E0,-4.885696411E0
9.126675222E1,1.480145931E0,1.457657576E0,-5.292922020E0
9.127164868E1,1.971547604E0,1.495345592E0,-5.668917179E0
9.127654514E1,2.539844990E0,1.418489456E0,-5.990419865E0
9.128144160E1,3.132843971E0,1.276144743E0,-6.198022842E0
9.128633810E1,3.789975166E0,1.033515930E0,-6.200922489E0
9.129123456E1,4.453445911E0,7.156674862E-1,-5.974813938E0
9.129613102E1,5.034763813E0,3.577203751E-1,-5.514091492E0
9.130102748E1,5.512187004E0,-1.895928383E-2,-4.930208206E0
9.130592399E1,5.807828426E0,-4.280428886E-1,-4.275046825E0
9.131083863E1,5.744812012E0,-7.365601063E-1,-3.653352261E0
9.131571691E1,5.488091946E0,-1.007104874E0,-3.004657269E0
9.132063160E1,4.991652489E0,-1.135370970E0,-2.386198521E0
9.132550988E1,4.171265125E0,-1.002118587E0,-1.905023098E0
9.133042451E1,3.150563717E0,-7.165277004E-1,-1.503736019E0
9.133530279E1,2.218195438E0,-4.447386265E-1,-1.220399857E0
9.134019930E1,1.459148407E0,-2.126600742E-1,-1.005082607E0
9.134509576E1,8.029789925E-1,8.901596069E-3,-8.197770119E-1
9.134999222E1,2.510051727E-1,2.441835403E-1,-7.103261948E-1
9.135488868E1,-2.050890923E-1,4.454121590E-1,-6.772522926E-1
9.135978519E1,-5.780553818E-1,6.172828674E-1,-6.277165413E-1
9.136468165E1,-8.488035202E-1,7.952320576E-1,-5.691037178E-1
9.136957810E1,-1.021471024E0,8.972718716E-1,-5.132203102E-1
9.137447456E1,-9.967451096E-1,9.536907673E-1,-4.476227760E-1
9.137937107E1,-8.759737015E-1,9.585709572E-1,-4.243674278E-1
9.138426753E1,-6.576991081E-1,9.656543732E-1,-5.051379204E-1
9.138916399E1,-3.454084396E-1,9.447722435E-1,-6.608481407E-1
9.139406045E1,-7.470893860E-2,8.682439327E-1,-9.632477760E-1
9.139895696E1,1.668739319E-1,8.159837723E-1,-1.345559120E0
9.140385342E1,2.883348465E-1,7.652218342E-1,-1.803597450E0
9.140874988E1,3.129339218E-1,6.697771549E-1,-2.268835068E0
9.141364639E1,2.348933220E-1,5.676989555E-1,-2.691966057E0
9.141854284E1,5.562973022E-2,4.736344814E-1,-2.939790726E0
9.142343930E1,-1.466221809E-1,4.387075901E-1,-3.005511761E0
9.142833576E1,-3.124756813E-1,4.137465954E-1,-2.855684280E0
9.143323227E1,-3.867726326E-1,3.906018734E-1,-2.485010624E0
9.143812873E1,-3.454017639E-1,3.203032017E-1,-1.988627911E0
9.144302519E1,-2.336645126E-1,2.111132145E-1,-1.487962723E0
9.144792165E1,-6.848287582E-2,1.428799629E-1,-1.042418480E0
9.145281816E1,1.330270767E-1,1.186995506E-1,-6.326146126E-1
9.145771462E1,3.464159966E-1,1.010026932E-1,-2.727742195E-1
9.146261107E1,5.877795219E-1,4.021406174E-2,8.733320236E-2
9.146750753E1,8.279337883E-1,-7.014894485E-2,4.310460091E-1
9.147240404E1,1.037847042E0,-1.888933182E-1,7.034683228E-1
9.147730050E1,1.238742352E0,-2.965106964E-1,9.118905067E-1
9.148219696E1,1.430572987E0,-4.360399246E-1,1.051624298E0
